StoreID,City,State,GrowingSeasonLenght,Precip_Jan,Precip_Feb,Precip_Mar,Precip_Apr,Precip_May,Precip_Jun,Precip_Jul,Precip_Aug,Precip_Sep,Precip_Oct,Precip_Nov,Precip_Dec,Rain_Jan,Rain_Feb,Rain_Mar,Rain_Apr,Rain_May,Rain_Jun,Rain_Jul,Rain_Aug,Rain_Sep,Rain_Oct,Rain_Nov,Rain_Dec,Snow_Jan,Snow_Feb,Snow_Mar,Snow_Apr,Snow_May,Snow_Jun,Snow_Jul,Snow_Aug,Snow_Sep,Snow_Oct,Snow_Nov,Snow_Dec,Temp_Jan,Temp_Feb,Temp_Mar,Temp_Apr,Temp_May,Temp_Jun,Temp_Jul,Temp_Aug,Temp_Sep,Temp_Oct,Temp_Nov,Temp_Dec,Elevation,Longitude,Latitude,LastWinterFreezeDiff,FirstWinterFreezeDiff,PC1,PC2,PC3
3772,Florida City,FL,361,1.19200003147125,1.27199995517731,4.2020001411438,2.58800005912781,5.43200016021729,8.99400043487549,5.75,4.91200017929077,10.5799999237061,2.94400000572205,2.65599989891052,2.05200004577637,1.19200003147125,1.27199995517731,4.2020001411438,2.58800005912781,5.43200016021729,8.99400043487549,5.75,4.91200017929077,10.5799999237061,2.94400000572205,2.65599989891052,2.05200004577637,0,0,0,0,0,0,0,0,0,0,0,0,65.9800033569336,66.6900024414063,70.0699996948242,73.2099990844727,77.3499984741211,80.3600006103516,81.4199981689453,81.5,80.879997253418,77.2799987792969,72.5100021362305,67.879997253418,6.28999996185303,-80.6493508598463,25.360857974521,-80,100,-7.11778526472449,1.83329542879246,0.500435168161806
3785,Miami,FL,362,1.01199996471405,2.18199992179871,2.73799991607666,4.56799983978271,4.25600004196167,12.3559999465942,5.5019998550415,7.71199989318848,10.8479995727539,2.72000002861023,1.65600001811981,1.83399999141693,1.01199996471405,2.18199992179871,2.73799991607666,4.56799983978271,4.25600004196167,12.3559999465942,5.5019998550415,7.71199989318848,10.8479995727539,2.72000002861023,1.65600001811981,1.83399999141693,0,0,0,0,0,0,0,0,0,0,0,0,68.0999984741211,69.0999984741211,72.4000015258789,75.6999969482422,79.5999984741211,82.4000015258789,83.6999969482422,83.5999984741211,82.4000015258789,78.8000030517578,74.4000015258789,69.9000015258789,6.55999994277954,-80.3112003943692,25.7366408424207,-95,120,-8.04505760240364,1.55054298108406,0.455340074301942
3770,Miami Gardens,FL,365,0.995999991893768,2.34400010108948,2.81800007820129,3.85599994659424,4.00600004196167,9.89999961853027,4.95800018310547,7.25,9.69600009918213,2.81399989128113,1.61600005626678,2.44199991226196,0.995999991893768,2.34400010108948,2.81800007820129,3.85599994659424,4.00600004196167,9.89999961853027,4.95800018310547,7.25,9.69600009918213,2.81399989128113,1.61600005626678,2.44199991226196,0,0,0,0,0,0,0,0,0,0,0,0,69.4400024414063,70.3300018310547,73.6800003051758,76.4899978637695,80.3899993896484,83.1600036621094,84.8199996948242,84.7799987792969,83.629997253418,80.1800003051758,75.8600006103516,71.3600006103516,6.78999996185303,-80.2454863543458,25.9493147298631,-85,99,-8.55340227900734,1.46503154733218,0.429333815347614
3762,Hallandale Beach,FL,365,0.98199999332428,2.49399995803833,2.84999990463257,2.6340000629425,3.55800008773804,6.15199995040894,4.09999990463257,6.54199981689453,8.08199977874756,2.9300000667572,1.50999999046326,3.24200010299683,0.98199999332428,2.49399995803833,2.84999990463257,2.6340000629425,3.55800008773804,6.15199995040894,4.09999990463257,6.54199981689453,8.08199977874756,2.9300000667572,1.50999999046326,3.24200010299683,0,0,0,0,0,0,0,0,0,0,0,0,67.629997253418,68.1999969482422,71.0299987792969,74.1999969482422,78.1999969482422,81.1699981689453,82.629997253418,82.870002746582,81.9300003051758,78.6999969482422,74.1699981689453,69.5699996948242,4.59000015258789,-80.1483269455365,25.9856975192659,-87,99,-7.66332187043612,1.74867971588015,0.467920754185536
3725,Port Isabel,TX,363,1.32000005245209,1.0460000038147,1.25999999046326,1.01600003242493,2.01799988746643,4.81199979782104,3.55599999427795,1.40600001811981,7.10599994659424,2.46000003814697,1.11800003051758,1.72000002861023,1.32000005245209,1.03799998760223,1.25999999046326,1.01600003242493,2.01799988746643,4.81199979782104,3.55599999427795,1.40600001811981,7.10599994659424,2.46000003814697,1.11800003051758,1.72000002861023,0,7.59999975562096e-02,0,0,0,0,0,0,0,0,0,0,59.689998626709,62.439998626709,68.370002746582,73.1999969482422,78.6100006103516,82.2699966430664,83.4700012207031,83.4899978637695,81.1699981689453,76.1999969482422,69.2399978637695,61.439998626709,8.5,-97.3037071223846,26.0255172923666,-75,83,-6.87357349806901,0.724987395211214,0.477250370153513
3606,San Benito,TX,362,1.09399998188019,0.737999975681305,0.734000027179718,1.09200000762939,3.10199999809265,3.97199988365173,2.85800004005432,1.32200002670288,5.3600001335144,2.10199999809265,0.680000007152557,1.63199996948242,1.09399998188019,0.737999975681305,0.734000027179718,1.09200000762939,3.10199999809265,3.97199988365173,2.85800004005432,1.32200002670288,5.3600001335144,2.10199999809265,0.680000007152557,1.63199996948242,0,0,0,0,0,0,0,0,0,0,0,0,58.6699981689453,62.1800003051758,68.8300018310547,73.7399978637695,79.3300018310547,83.0199966430664,84.4100036621094,84.4899978637695,81.2699966430664,74.8199996948242,67.2799987792969,60.4599990844727,34.25,-97.6236466474849,26.1058120767256,-61,72,-6.90776130306871,0.376972831511634,0.316445749000364
3739,Naples,FL,361,0.65200001001358,0.801999986171722,1.84200000762939,1.82400000095367,2.40599989891052,6.61199998855591,4.97599983215332,5.9060001373291,8.8100004196167,1.42400002479553,0.505999982357025,1.58399999141693,0.65200001001358,0.801999986171722,1.84200000762939,1.82400000095367,2.40599989891052,6.61199998855591,4.97599983215332,5.9060001373291,8.8100004196167,1.42400002479553,0.505999982357025,1.58399999141693,0,0,0,0,0,0,0,0,0,0,0,0,64.3000030517578,65.0999984741211,68.6999969482422,72.5,77.1999969482422,80.8000030517578,82,82.3000030517578,81.5,77.1999969482422,71.8000030517578,66.3000030517578,5.01999998092651,-81.7423171842587,26.1179883171629,-77,88,-7.02006951771451,1.5083680586669,0.492231632908086
3765,Lauderdale Lakes,FL,362,0.980000019073486,2.49399995803833,2.85199999809265,2.6159999370575,3.55399990081787,6.0939998626709,4.08599996566772,6.53599977493286,8.0600004196167,2.93199992179871,1.50800001621246,3.25799989700317,0.980000019073486,2.49399995803833,2.85199999809265,2.6159999370575,3.55399990081787,6.0939998626709,4.08599996566772,6.53599977493286,8.0600004196167,2.93199992179871,1.50800001621246,3.25799989700317,0,0,0,0,0,0,0,0,0,0,0,0,67.4199981689453,68.0400009155273,71.0999984741211,74.3300018310547,78.4100036621094,81.3899993896484,82.7900009155273,83.0899963378906,82.129997253418,78.75,74.0699996948242,69.3499984741211,10.0500001907349,-80.2272420104481,26.1501665102745,-87,99,-7.7026323167921,1.67732121648533,0.471303793053288
3626,Mcallen,TX,365,1.14800000190735,0.684000015258789,0.389999985694885,1.31599998474121,1.21800005435944,4.86399984359741,3.43400001525879,2.14599990844727,2.83999991416931,1.41999995708466,0.238000005483627,1.80999994277954,1.14800000190735,0.684000015258789,0.389999985694885,1.31599998474121,1.21800005435944,4.86399984359741,3.43400001525879,2.14599990844727,2.83999991416931,1.41999995708466,0.238000005483627,1.80999994277954,0,0,0,0,0,0,0,0,0,0,0,0,59.2000007629395,62.8600006103516,69.870002746582,75.0500030517578,80.3199996948242,84.129997253418,85.5,85.9000015258789,82.4199981689453,75.8899993896484,67.8099975585938,60.6800003051758,112.650001525879,-98.2505036926225,26.1572959173174,-66,76,-7.35493668797485,0.14387009536778,0.284326340107222
3612,Weslaco,TX,362,1.37600004673004,0.878000020980835,0.629999995231628,1.25399994850159,1.37399995326996,4.19799995422363,3.10199999809265,2.03399991989136,3.25999999046326,1.60599994659424,0.509999990463257,1.66199994087219,1.37600004673004,0.878000020980835,0.629999995231628,1.25399994850159,1.37399995326996,4.19799995422363,3.10199999809265,2.03399991989136,3.25999999046326,1.60599994659424,0.509999990463257,1.66199994087219,0,0,0,0,0,0,0,0,0,0,0,0,58.5299987792969,62.189998626709,68.9300003051758,74.1600036621094,79.5500030517578,83.25,84.6699981689453,84.7699966430664,81.370002746582,74.8899993896484,67.4499969482422,60.4500007629395,65.879997253418,-97.9871588739459,26.1600846305593,-63,73,-6.98384834904238,0.314093160693033,0.320423385283503
3605,Harlingen,TX,365,1.09399998188019,0.740000009536743,0.736000001430511,1.09200000762939,3.09599995613098,3.97199988365173,2.85999989509583,1.32400000095367,5.36199998855591,2.10199999809265,0.680000007152557,1.63199996948242,1.09399998188019,0.740000009536743,0.736000001430511,1.09200000762939,3.09599995613098,3.97199988365173,2.85999989509583,1.32400000095367,5.36199998855591,2.10199999809265,0.680000007152557,1.63199996948242,0,0,0,0,0,0,0,0,0,0,0,0,58.6199989318848,62.1699981689453,68.8499984741211,73.7699966430664,79.3499984741211,83.0599975585938,84.4599990844727,84.5400009155273,81.2900009155273,74.8199996948242,67.2799987792969,60.4300003051758,36.4000015258789,-97.7749023317393,26.2009833610599,-61,72,-6.91608069465521,0.363162219512092,0.314149159520421
3751,North Lauderdale,FL,363,0.980000019073486,2.49000000953674,2.8659999370575,2.65199995040894,3.58800005912781,6.21799993515015,4.11999988555908,6.57000017166138,8.10999965667725,2.93600010871887,1.51800000667572,3.25200009346008,0.980000019073486,2.49000000953674,2.8659999370575,2.65199995040894,3.58800005912781,6.21799993515015,4.11999988555908,6.57000017166138,8.10999965667725,2.93600010871887,1.51800000667572,3.25200009346008,0,0,0,0,0,0,0,0,0,0,0,0,67.3300018310547,67.8600006103516,71.0999984741211,74.4899978637695,78.5299987792969,81.5999984741211,83,83.3000030517578,82.2900009155273,78.6900024414063,74.0400009155273,69.2900009155273,9.97999954223633,-80.2178309366378,26.2157451311938,-74,96,-7.74122954376945,1.61357957641054,0.468583406783198
3749,Pompano Beach,FL,361,0.98199999332428,2.48399996757507,2.94199991226196,2.71199989318848,3.71399998664856,6.39799976348877,4.19199991226196,6.67000007629395,8.17399978637695,2.97000002861023,1.55200004577637,3.31399989128113,0.98199999332428,2.48399996757507,2.94199991226196,2.71199989318848,3.71399998664856,6.39799976348877,4.19199991226196,6.67000007629395,8.17399978637695,2.97000002861023,1.55200004577637,3.31399989128113,0,0,0,0,0,0,0,0,0,0,0,0,67.1999969482422,67.5999984741211,71.0999984741211,74.6999969482422,78.6999969482422,81.9000015258789,83.3000030517578,83.5999984741211,82.5,78.5999984741211,74,69.1999969482422,11.789999961853,-80.1200539106085,26.2349294024009,-74,96,-7.79450072007159,1.52264405928464,0.464453790180233
3758,Margate,FL,363,0.98199999332428,2.48399996757507,2.89199995994568,2.68400001525879,3.6340000629425,6.31599998474121,4.15199995040894,6.61199998855591,8.14999961853027,2.94400000572205,1.52999997138977,3.26399993896484,0.98199999332428,2.48399996757507,2.89199995994568,2.68400001525879,3.6340000629425,6.31599998474121,4.15199995040894,6.61199998855591,8.14999961853027,2.94400000572205,1.52999997138977,3.26399993896484,0,0,0,0,0,0,0,0,0,0,0,0,67.3199996948242,67.8300018310547,71.0999984741211,74.5100021362305,78.5400009155273,81.629997253418,83.0299987792969,83.3300018310547,82.3099975585938,78.6800003051758,74.0400009155273,69.2799987792969,10.5600004196167,-80.2086829361295,26.2503933722111,-74,96,-7.7461989776583,1.60475217196987,0.467964300753679
3629,Palmhurst,TX,361,1.16400003433228,0.694000005722046,0.404000014066696,1.31599998474121,1.21000003814697,4.82399988174438,3.41599988937378,2.14800000190735,2.83999991416931,1.42599999904633,0.252000004053116,1.79999995231628,1.16400003433228,0.694000005722046,0.404000014066696,1.31599998474121,1.21000003814697,4.82399988174438,3.41599988937378,2.14800000190735,2.83999991416931,1.42599999904633,0.252000004053116,1.79999995231628,0,0,0,0,0,0,0,0,0,0,0,0,58.7599983215332,62.4700012207031,69.5800018310547,75,80.5199966430664,84.3000030517578,85.7699966430664,86.0899963378906,82.5299987792969,75.7099990844727,67.5,60.0900001525879,147.190002441406,-98.2966125083018,26.3014060064463,-66,76,-7.33831789248352,3.15722749580717e-02,0.279701673064957
3748,Coral Springs,FL,364,0.98199999332428,2.4779999256134,3.04999995231628,2.80599999427795,3.89800000190735,6.69399976730347,4.30200004577637,6.81799983978271,8.2819995880127,3.01200008392334,1.60399997234344,3.40000009536743,0.98199999332428,2.4779999256134,3.04999995231628,2.80599999427795,3.89800000190735,6.69399976730347,4.30200004577637,6.81799983978271,8.2819995880127,3.01200008392334,1.60399997234344,3.40000009536743,0,0,0,0,0,0,0,0,0,0,0,0,67.1999969482422,67.5999984741211,71.0999984741211,74.6999969482422,78.6999969482422,81.9000015258789,83.3000030517578,83.5999984741211,82.5,78.5999984741211,74,69.1999969482422,12.039999961853,-80.2259186397229,26.3071989651522,-74,96,-7.79450072007159,1.52264405928464,0.464453790180233
3560,Mission,TX,363,1.17999994754791,0.709999978542328,0.412000000476837,1.30999994277954,1.20200002193451,4.78599977493286,3.39800000190735,2.14800000190735,2.83999991416931,1.432000041008,0.263999998569489,1.7940000295639,1.17999994754791,0.709999978542328,0.412000000476837,1.30999994277954,1.20200002193451,4.78599977493286,3.39800000190735,2.14800000190735,2.83999991416931,1.432000041008,0.263999998569489,1.7940000295639,0,0,0,0,0,0,0,0,0,0,0,0,59.060001373291,62.7400016784668,69.7900009155273,75.0500030517578,80.4000015258789,84.1999969482422,85.5999984741211,85.9800033569336,82.4800033569336,75.8399963378906,67.7200012207031,60.4799995422363,122.720001220703,-98.4163856893773,26.331108543973,-74,68,-7.35524777374025,0.103839814379612,0.282747445803776
3631,Penitas,TX,360,1.21599996089935,0.736000001430511,0.446000009775162,1.30799996852875,1.19200003147125,4.7020001411438,3.35800004005432,2.14400005340576,2.85999989509583,1.44799995422363,0.298000007867813,1.77199995517731,1.21599996089935,0.736000001430511,0.446000009775162,1.30799996852875,1.19200003147125,4.7020001411438,3.35800004005432,2.14400005340576,2.85999989509583,1.44799995422363,0.298000007867813,1.77199995517731,0,0,0,0,0,0,0,0,0,0,0,0,58.6100006103516,62.4500007629395,69.6900024414063,75.3499984741211,81.0199966430664,84.6900024414063,86.2900009155273,86.379997253418,82.7200012207031,75.6800003051758,67.3600006103516,59.8499984741211,165.089996337891,-98.4163856893773,26.331108543973,-66,76,-7.42939399246912,-9.3075328643891e-02,0.273214761079025
3750,Delray Beach,FL,366,0.976000010967255,2.50799989700317,4.2020001411438,3.28600001335144,5.59600019454956,7.97200012207031,5.03800010681152,7.96799993515015,8.55000019073486,3.52800011634827,2.1159999370575,4.66800022125244,0.976000010967255,2.50799989700317,4.2020001411438,3.28600001335144,5.59600019454956,7.97200012207031,5.03800010681152,7.96799993515015,8.55000019073486,3.52800011634827,2.1159999370575,4.66800022125244,0,0,0,0,0,0,0,0,0,0,0,0,66.7900009155273,67.4300003051758,70.8899993896484,74.3300018310547,78.4899978637695,81.6100006103516,82.9700012207031,83.2699966430664,82.1699981689453,78.3899993896484,73.629997253418,68.8300018310547,15.0799999237061,-80.1345756687577,26.454074477158,-74,96,-7.66008218286805,1.56232718130152,0.466803612778873
3775,Boynton Beach,FL,365,0.972000002861023,2.51600003242493,4.36199998855591,3.34200000762939,5.82399988174438,8.10799980163574,5.13000011444092,8.11400032043457,8.56599998474121,3.59999990463257,2.18199992179871,4.85400009155273,0.972000002861023,2.51600003242493,4.36199998855591,3.34200000762939,5.82399988174438,8.10799980163574,5.13000011444092,8.11400032043457,8.56599998474121,3.59999990463257,2.18199992179871,4.85400009155273,0,0,0,0,0,0,0,0,0,0,0,0,66.3499984741211,67.2600021362305,70.6800003051758,73.9400024414063,78.2799987792969,81.3099975585938,82.620002746582,82.9199981689453,81.8199996948242,78.1800003051758,73.2399978637695,68.4400024414063,15.9399995803833,-80.1065747713525,26.5249787120727,-72,103,-7.51966712950857,1.60412472682179,0.470345791080705
3652,Clewiston,FL,362,0.976000010967255,1.48599994182587,2.99200010299683,2.18799996376038,3.85800004005432,8.35200023651123,5.82800006866455,7.71999979019165,8.94999980926514,1.94599997997284,1.07000005245209,3.01399993896484,0.976000010967255,1.48599994182587,2.99200010299683,2.18799996376038,3.85800004005432,8.35200023651123,5.82800006866455,7.71999979019165,8.94999980926514,1.94599997997284,1.07000005245209,3.01399993896484,0,0,0,0,0,0,0,0,0,0,0,0,63.8699989318848,65.2399978637695,69.1399993896484,72.8300018310547,77.5199966430664,80.9599990844727,82.1900024414063,82.2399978637695,81.3300018310547,76.9599990844727,71.4599990844727,65.6699981689453,19.4099998474121,-81.0081416359228,26.5396187299794,-68,92,-7.02316619815315,1.44601239506567,0.477063031968331
3663,Lehigh Acres,FL,364,1.07000005245209,0.870000004768372,2.19799995422363,1.42599999904633,2.65000009536743,9.05399990081787,6.07399988174438,6.72599983215332,8.90799999237061,0.730000019073486,0.412000000476837,2.04800009727478,1.07000005245209,0.870000004768372,2.19799995422363,1.42599999904633,2.65000009536743,9.05399990081787,6.07399988174438,6.72599983215332,8.90799999237061,0.730000019073486,0.412000000476837,2.04800009727478,0,0,0,0,0,0,0,0,0,0,0,0,64.0199966430664,65.2200012207031,69.0599975585938,72.7600021362305,77.9199981689453,81.4199981689453,82.4499969482422,82.629997253418,81.5500030517578,76.8399963378906,70.9800033569336,65.6800003051758,25.8199996948242,-81.7002684560174,26.6389309095122,-82,94,-7.08437724454914,1.33943359202171,0.455465313147697
3774,Greenacres,FL,363,0.972000002861023,2.51799988746643,4.38800001144409,3.34999990463257,5.86399984359741,8.12600040435791,5.14400005340576,8.14200019836426,8.56799983978271,3.61199998855591,2.19600009918213,4.88600015640259,0.972000002861023,2.51799988746643,4.38800001144409,3.34999990463257,5.86399984359741,8.12600040435791,5.14400005340576,8.14200019836426,8.56799983978271,3.61199998855591,2.19600009918213,4.88600015640259,0,0,0,0,0,0,0,0,0,0,0,0,65.9499969482422,66.9100036621094,70.2399978637695,73.3499984741211,77.7799987792969,80.8899993896484,82.1900024414063,82.4899978637695,81.3399963378906,77.6500015258789,72.6500015258789,67.9199981689453,16.4699993133545,-80.1276929615832,26.6598041274642,-72,103,-7.30708990956629,1.65737080829453,0.449949149586368
3660,North Fort Myers,FL,366,1.03199994564056,1.2960000038147,2.82599997520447,1.83200001716614,3.60599994659424,8.65799999237061,7.07399988174438,9.92399978637695,9.73799991607666,1.65199995040894,0.720000028610229,2.53999996185303,1.03199994564056,1.2960000038147,2.82599997520447,1.83200001716614,3.60599994659424,8.65799999237061,7.07399988174438,9.92399978637695,9.73799991607666,1.65199995040894,0.720000028610229,2.53999996185303,0,0,0,0,0,0,0,0,0,0,0,0,64.8600006103516,65.9599990844727,69.8600006103516,73.5599975585938,78.7600021362305,82.1800003051758,82.9899978637695,83.0899963378906,82.0899963378906,77.4700012207031,71.6600036621094,66.3600006103516,10.7600002288818,-81.9246750647074,26.7109783426009,-82,94,-7.38689769816621,1.27816542283429,0.482732031494917
3668,West Palm Beach,FL,365,0.972000002861023,2.51799988746643,4.38600015640259,3.34999990463257,5.86199998855591,8.12600040435791,5.14400005340576,8.14000034332275,8.56999969482422,3.60999989509583,2.19600009918213,4.88399982452393,0.972000002861023,2.51799988746643,4.38600015640259,3.34999990463257,5.86199998855591,8.12600040435791,5.14400005340576,8.14000034332275,8.56999969482422,3.60999989509583,2.19600009918213,4.88399982452393,0,0,0,0,0,0,0,0,0,0,0,0,65.6999969482422,66.6100006103516,69.879997253418,72.9000015258789,77.3399963378906,80.5699996948242,81.870002746582,82.1699981689453,80.9800033569336,77.1999969482422,72.1999969482422,67.5299987792969,16.1700000762939,-80.1988464476216,26.72024768155,-72,103,-7.1416214361436,1.69842647973619,0.429369348000704
3776,Lake Park,FL,361,0.972000002861023,2.51799988746643,4.38600015640259,3.34999990463257,5.86199998855591,8.12600040435791,5.14400005340576,8.14200019836426,8.56799983978271,3.61199998855591,2.19600009918213,4.88399982452393,0.972000002861023,2.51799988746643,4.38600015640259,3.34999990463257,5.86199998855591,8.12600040435791,5.14400005340576,8.14200019836426,8.56799983978271,3.61199998855591,2.19600009918213,4.88399982452393,0,0,0,0,0,0,0,0,0,0,0,0,66.129997253418,67.120002746582,70.5,73.6800003051758,78.0899963378906,81.120002746582,82.4199981689453,82.7200012207031,81.5999984741211,77.9800033569336,72.9800033569336,68.1999969482422,15.1499996185303,-80.0767004466929,26.8036225255289,-72,103,-7.42640193544582,1.62813267531825,0.465076622783742
3718,Punta Gorda,FL,362,1.11199998855591,1.17200005054474,2.71600008010864,1.73000001907349,3.24000000953674,8.45400047302246,6.69000005722046,8.85000038146973,9.22200012207031,1.42799997329712,0.670000016689301,2.33800005912781,1.11199998855591,1.17200005054474,2.71600008010864,1.73000001907349,3.24000000953674,8.45400047302246,6.69000005722046,8.85000038146973,9.22200012207031,1.42799997329712,0.670000016689301,2.33800005912781,0,0,0,0,0,0,0,0,0,0,0,0,63.5499992370605,64.8300018310547,68.8199996948242,72.4300003051758,77.629997253418,81.4800033569336,82.6399993896484,82.8300018310547,81.6500015258789,76.5100021362305,70.5299987792969,65.1399993896484,10.710000038147,-82.039964391209,26.9063735991776,-67,79,-7.01826840014692,1.25133694583742,0.406970811157248
3727,Englewood,FL,361,1.62999999523163,1.14600002765656,3.16000008583069,1.66999995708466,2.72399997711182,7.09000015258789,6.30800008773804,7.76999998092651,7.5460000038147,1.43599998950958,0.842000007629395,2.0220000743866,1.62999999523163,1.14600002765656,3.16000008583069,1.66999995708466,2.72399997711182,7.09000015258789,6.30800008773804,7.76999998092651,7.5460000038147,1.43599998950958,0.842000007629395,2.0220000743866,0,0,0,0,0,0,0,0,0,0,0,0,62.5099983215332,63.7200012207031,67.8899993896484,71.4100036621094,76.870002746582,80.9499969482422,82.3300018310547,82.5299987792969,81.1500015258789,75.5899963378906,69.8600006103516,64.1900024414063,7.13000011444092,-82.2916551174285,26.9466461217805,-71,83,-6.70859703867314,1.23394189387246,0.378950715361621
3726,Venice,FL,364,2.18199992179871,1.10199999809265,3.62599992752075,1.62800002098083,2.07999992370605,5.46600008010864,5.75400018692017,6.52400016784668,5.63600015640259,1.48199999332428,1.04200005531311,1.65199995040894,2.18199992179871,1.10199999809265,3.62599992752075,1.62800002098083,2.07999992370605,5.46600008010864,5.75400018692017,6.52400016784668,5.63600015640259,1.48199999332428,1.04200005531311,1.65199995040894,0,0,0,0,0,0,0,0,0,0,0,0,62.4000015258789,63.6399993896484,67.8499984741211,71.370002746582,76.8600006103516,80.9100036621094,82.2900009155273,82.5100021362305,81.1399993896484,75.5599975585938,69.8000030517578,64.120002746582,7.01999998092651,-82.3670855798558,27.04975623917,-71,83,-6.6907213493805,1.23204880373462,0.381386945786859
3728,North Port,FL,362,1.89199995994568,1.12800002098083,3.37599992752075,1.64600002765656,2.43799996376038,6.34800004959106,6.07200002670288,7.17000007629395,6.66400003433228,1.44400000572205,0.930000007152557,1.85000002384186,1.89199995994568,1.12800002098083,3.37599992752075,1.64600002765656,2.43799996376038,6.34800004959106,6.07200002670288,7.17000007629395,6.66400003433228,1.44400000572205,0.930000007152557,1.85000002384186,0,0,0,0,0,0,0,0,0,0,0,0,62.939998626709,64.2300033569336,68.3399963378906,71.9100036621094,77.2399978637695,81.1800003051758,82.4499969482422,82.6699981689453,81.4100036621094,76.0500030517578,70.129997253418,64.6100006103516,7.63000011444092,-82.2471134476712,27.0561297455683,-71,83,-6.85199275886382,1.24149551601712,0.393555362835994
3732,Stuart,FL,365,1.15400004386902,1.98599994182587,4.28000020980835,2.83999991416931,5.26800012588501,7.07399988174438,5.15799999237061,7.66800022125244,7.77799987792969,3.44000005722046,1.99000000953674,4.0479998588562,1.15400004386902,1.98599994182587,4.28000020980835,2.83999991416931,5.26800012588501,7.07399988174438,5.15799999237061,7.66800022125244,7.77799987792969,3.44000005722046,1.99000000953674,4.0479998588562,0,0,0,0,0,0,0,0,0,0,0,0,64.5,65,68.5999984741211,72.3000030517578,76.8000030517578,80.4000015258789,81.8000030517578,82.1999969482422,81.3000030517578,77.0999984741211,71.5999984741211,66.5999984741211,8.9399995803833,-80.2531282076175,27.0957265452217,-57,85,-6.94839931751109,1.57964042700581,0.458814543907294
3729,Osprey,FL,362,2.31800007820129,1.08200001716614,3.73799991607666,1.62999999523163,1.88999998569489,5.07399988174438,5.57999992370605,6.21999979019165,5.13399982452393,1.5,1.10000002384186,1.56200003623962,2.31800007820129,1.08200001716614,3.73799991607666,1.62999999523163,1.88999998569489,5.07399988174438,5.57999992370605,6.21999979019165,5.13399982452393,1.5,1.10000002384186,1.56200003623962,0,0,0,0,0,0,0,0,0,0,0,0,62.3199996948242,63.5800018310547,67.8000030517578,71.3199996948242,76.8300018310547,80.879997253418,82.25,82.4700012207031,81.120002746582,75.5199966430664,69.7399978637695,64.0599975585938,8.73999977111816,-82.4798538293401,27.1910647150186,-71,83,-6.67136752977698,1.23297281451775,0.382997977104844
3555,Arcadia,FL,365,1.61000001430511,1.09599995613098,3.06200003623962,1.6139999628067,2.9760000705719,7.46199989318848,6.24599981307983,7.94399976730347,7.74200010299683,1.26400005817413,0.740000009536743,2.00200009346008,1.61000001430511,1.09599995613098,3.06200003623962,1.6139999628067,2.9760000705719,7.46199989318848,6.24599981307983,7.94399976730347,7.74200010299683,1.26400005817413,0.740000009536743,2.00200009346008,0,0,0,0,0,0,0,0,0,0,0,0,60.6199989318848,61.7200012207031,65.8300018310547,70.0500030517578,75.9199981689453,80.0299987792969,81.1500015258789,81.1999969482422,79.879997253418,74.620002746582,67.8499984741211,62.5,52.2299995422363,-81.8088197574533,27.1929027245375,-42,64,-6.09017093325396,1.28321563146567,0.436946462834627
3507,Falfurrias,TX,359,2.44600009918213,0.65200001001358,0.727999985218048,1.14999997615814,2.10599994659424,4.30600023269653,3.33599996566772,2.13599991798401,4.86999988555908,1.53799998760223,0.925999999046326,1.37399995326996,2.44600009918213,0.649999976158142,0.727999985218048,1.14999997615814,2.10599994659424,4.30600023269653,3.33599996566772,2.13599991798401,4.86999988555908,1.53799998760223,0.925999999046326,1.37399995326996,0,1.99999995529652e-02,0,0,0,0,0,0,0,0,0,0,55.7999992370605,59.5999984741211,66.6999969482422,72.8000030517578,79,83.4000015258789,85.0999984741211,84.8000030517578,81.0999984741211,73.5999984741211,64.8000030517578,57.7999992370605,141.460006713867,-98.2444139316118,27.2175974562679,-34,49,-6.53447472664696,-6.71928432745488e-02,0.265326577556215
3596,Sarasota,FL,362,2.30399990081787,1.07400000095367,3.7279999256134,1.62999999523163,1.86600005626678,5.05399990081787,5.53399991989136,6.19999980926514,5.12599992752075,1.50399994850159,1.09800004959106,1.55599999427795,2.30399990081787,1.07400000095367,3.7279999256134,1.62999999523163,1.86600005626678,5.05399990081787,5.53399991989136,6.19999980926514,5.12599992752075,1.50399994850159,1.09800004959106,1.55599999427795,0,0,0,0,0,0,0,0,0,0,0,0,61.9900016784668,63.3699989318848,67.5999984741211,71.129997253418,76.7200012207031,80.7699966430664,82.0800018310547,82.3099975585938,81.0299987792969,75.370002746582,69.5,63.8300018310547,17.6499996185303,-82.473127841455,27.2839896809716,-45,70,-6.59543498451407,1.23766146987165,0.390616565626671
